song_id,song_name,song_songer,song_publishTime,sentiment,confidence,positive_prob,negative_prob
1413828012,如果你不懂我,Saber梁维嘉,1.58E+12,-1,0.965355,0.0155904,0.98441
501311119,皇帝,KM,1.50E+12,-1,0.638403,0.162719,0.837281
1339632013,无用之人,JR Fog,1.55E+12,-1,0.960621,0.0177204,0.98228
1474643126,边个,JR Fog,1.60E+12,-1,0.999756,0.000110011,0.99989
1493841843,小众歌手,KM,1.60E+12,-1,0.997902,0.000944068,0.999056
1489311551,高考症,灵山村帮,1.60E+12,1,0.926658,0.966996,0.0330042
1491217250,你愿意吗？,灵山村帮,1.60E+12,-1,0.592036,0.183584,0.816416
1477851415,玩游戏 (feat. KnowKnow),高天佐Trouble.Z,1.60E+12,-1,0.489732,0.229621,0.770379
451008218,暴言,YoungQueenz,1.45E+12,1,0.488248,0.769712,0.230288
1477850683,天赐2.0,高天佐Trouble.Z,1.60E+12,-1,0.0905524,0.409251,0.590749
1477850678,冠军之旅,高天佐Trouble.Z,1.60E+12,1,0.796799,0.90856,0.0914403
1477850680,布莱克 (feat. 法老),高天佐Trouble.Z,1.60E+12,-1,0.951102,0.0220039,0.977996
1472307132,限速,泥鳅Zinco,1.60E+12,-1,0.314494,0.308478,0.691522
1454936176,今晚炒冷饭,灵山村帮,1.59E+12,-1,0.962228,0.0169976,0.983002
1487527161,树大招风 (Live),威尔,1.60E+12,-1,0.179186,0.369366,0.630634
1479279838,加时赛,瘦恒SoulHan,1.60E+12,-1,0.962926,0.0166832,0.983317
1486394658,DOUBLE O,CA$HYBOI,1.60E+12,-1,0.107141,0.401786,0.598214
137426,Google Me,Masta Mic,1.30E+12,-1,0.887052,0.0508267,0.949173
137403,Don't Be A Stupid Rapper,Masta Mic,1.30E+12,1,0.980317,0.991143,0.00885721
1365724948,Fire,Masta Mic,1.52E+12,-1,0.976709,0.0104809,0.989519
1318748895,从来没在怕,YSJ,1.54E+12,-1,0.999874,5.65E-05,0.999943
1394700927,Ghost Writer,Oliver Jiang,1.57E+12,-1,0.0156303,0.442966,0.557034
1390825173,Tech N9ne-Like I Ain't（小酷Coola remix）,小酷Coola,1.57E+12,-1,0.836091,0.0737591,0.926241
1447967495,臭弟弟SUCK BROTHER,ICE,1.59E+12,0,0.861337,0.493067,0.506933
1444655115,BONG BONG,ICE,1.59E+12,-1,0.220684,0.350692,0.649308
1381368357,乌合之众,直火帮 Straight Fire Gang,1.56E+12,0,0.6573,0.482865,0.517135
